business_id,name,neighborhood,rating,review_count,popularity,ranking_score,delivery,outdoor_seating,accepts_credit_cards,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,bike_parking,price_range,take_out,has_wifi,alcohol,caters,reservations,good_for_groups,attire,has_tv,ambience_touristy,ambience_hipster,ambience_romantic,ambience_divey,ambience_intimate,ambience_trendy,ambience_upscale,ambience_classy,ambience_casual,good_for_kids,meal_dessert,meal_latenight,meal_lunch,meal_dinner,meal_brunch,meal_breakfast,noise_level,dogs_allowed,happy_hour,wheelchair_accessible,table_service,dietary_restrictions,cuisine_group,cuisine,key_menu,establishment_type,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close,days_open_per_week,open_weekends,open_late
ZPFdJgzPjEUM6BoFfoV-ZA,McNally's Tavern,Chestnut Hill,4.5,240,5,0.7932,0,1,1,0,1,1,1,0,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,1,1,0,0,2,1,1,1,1,,American / Fusion,American (Traditional),"Sandwiches, Cheesesteaks, Beer","Bars, Pubs",11.0,21.0,,,11.0,21.0,11.0,21.0,11.0,22.0,11.0,16.0,11.0,20.0,6,1,0
fDzEUces1P-phJMdEngLOw,PBR Philly,Stadium District,3.0,42,2,0.5,0,1,1,0,0,0,1,0,1,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,,1,,,,"American / Fusion, Latin American / Caribbean","American (New), Tex-Mex",,"Beer Bar, Bars",16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,7,1,1
WG23hgY8Ld9yaC2clgfD_g,Ekta Indian Cuisine,University City,3.5,94,3,0.573,1,0,1,0,1,0,0,0,1,2,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,,,0,1,,South Asian,Indian,,Buffets,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,7,1,0
AddC68mgkczAcxHnzgByPw,Red Robin Diner,Mayfair,2.0,58,3,0.384,0,0,0,0,0,0,1,0,1,1,1,0,,0,1,1,1,0,0,0,0,,0,0,0,,1,1,0,1,0,0,1,0,1,0,1,1,1,,American / Fusion,American (Traditional),"Breakfast & Brunch, Burgers, Wraps, Seafood",Diners,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7,1,0
fIlR_iCy3m10_UYt6lJjHQ,Sumo Sushi,Washington Square West,3.5,279,5,0.6008,1,0,1,0,1,0,0,0,1,2,1,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,,1,1,0,,,,Sushi Bars,,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,7,1,0
Yjl8zvY3uujvpbKMXWOpXQ,Joseph's Pizza,Fox Chase,2.5,75,3,0.434,1,0,1,0,0,0,1,0,0,2,1,1,1,,0,1,1,1,0,0,0,,0,0,0,0,,1,0,0,1,1,0,0,2,0,0,1,1,,"American / Fusion, European","American (Traditional), Italian","Cheesesteaks, Pizza",,0.0,0.0,12.0,20.0,12.0,20.0,12.0,17.0,12.0,21.0,12.0,21.0,12.0,20.0,7,1,0
0ijmmbTvd8fcLclFVdpIsQ,Bodega Bar,Washington Square West,3.5,65,3,0.5616,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,2,0,1,1,1,,"Latin American / Caribbean, Latin American / Caribbean","Cuban, Latin American",,"Cocktail Bars, Bars",,,17.0,23.0,17.0,23.0,17.0,23.0,12.0,26.0,12.0,26.0,15.0,23.0,6,1,1
aWy4lYji5BOdQk473z_eXg,Union Tap House,Germany Hill,4.5,98,3,0.7227,1,1,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,,0,1,0,0,0,0,1,0,0,,,1,,,2,1,1,,1,,,,"Chicken Wings, Sandwiches, Beer, Wraps, Burgers","Beer Bar, Pubs, Bars",16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,11.0,26.0,11.0,26.0,7,1,1
USleU89txaknVADlMhUtnQ,SquareBurger,Old City,3.0,118,4,0.5,0,1,1,0,1,0,0,0,1,1,1,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,American / Fusion,American (Traditional),Burgers,,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,7,1,0
f76kKoakTyRAPc7n_Cy_lQ,Gold Star Pizza,Southwest Schuylkill,3.0,13,1,0.5,1,0,1,0,0,0,0,0,1,1,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,,,,,Pizza,,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,24.0,8.0,24.0,,,6,1,0
ebnrEK3yNKkZE_YMVWzlvg,Philly Style Pizza and Grille,North Central,4.0,26,2,0.5699,1,0,1,0,0,0,0,0,1,2,1,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,,,"Sandwiches, Pizza, Salad",,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,27.0,11.0,27.0,11.0,23.0,7,1,1
ckF4SrqKfSm8ndr88on1dA,Chart House,Riverfront,2.5,352,5,0.395,1,1,1,0,0,0,1,1,1,3,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,,0,,1,0,0,2,,1,,,,American / Fusion,American (Traditional),"Breakfast & Brunch, Seafood",Steakhouses,16.5,21.0,16.5,21.0,16.5,21.0,16.5,21.0,16.5,22.0,16.5,22.0,16.5,21.0,7,1,0
z6WgDl33P5MYAQ4DoD7Y2g,ShopRite of Knorr Street,Tacony,2.0,34,2,0.4158,,,1,0,1,0,1,0,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grocery, Delis, Bakeries",6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,7,1,0
Y-phVflbb6RjFCDPEH_DoA,Geno's,Airport,2.0,174,4,0.3195,1,0,1,,0,0,0,0,0,2,1,0,,0,0,0,1,1,1,0,0,0,0,,0,0,1,1,0,,1,,0,,2,,,,0,,,,"Sandwiches, Cheesesteaks",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
x3jRG95AVMBFcxVovRwIRg,Merkaz,Washington Square West,4.0,89,3,0.6426,1,1,1,1,1,0,0,0,1,2,1,,,0,0,0,,0,,,0,0,,1,0,0,1,,,,1,,,,2,0,,1,0,,Mediterranean / Middle Eastern,Middle Eastern,Breakfast & Brunch,Cafes,0.0,0.0,11.0,18.0,11.0,18.0,11.0,18.0,11.0,18.0,11.0,18.0,11.0,18.0,7,1,0
PqpX_A4xhuuNteQpMQiViw,Manhattan Bagel,Somerton,3.0,20,1,0.5,1,,1,0,0,0,1,0,0,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bagels, Breakfast & Brunch, Sandwiches",Bakeries,5.5,14.0,5.5,14.0,5.5,14.0,5.5,14.0,5.5,14.0,5.5,14.0,5.5,14.0,7,1,0
dJ6M_mkBIkKignlonnx9Xg,Pastrami & Things,Washington Square West,3.0,10,1,0.5,,1,1,,,,,,,1,1,1,,,0,1,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,"Delis, Cafes, Diners",,,,,,,,,,,,,,,,,
FonAdA9atQ7dqCkM0IF-AA,Mario Brothers Pizza,Oxford Circle,4.0,39,2,0.592,1,0,1,0,1,0,0,0,0,2,1,0,,0,0,1,1,1,0,,,,0,0,,,,1,,,,,,,3,,,,,,,,Pizza,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,24.0,11.0,23.0,12.0,22.0,7,1,0
9A5Gw0At6so0x-vWM0_JZw,Grindcore House,Pennsport,4.5,338,5,0.813,1,1,1,0,1,0,0,0,1,1,1,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,,0,,,"Vegetarian, Vegan",,,Coffee & Tea,,0.0,0.0,8.0,16.0,8.0,16.0,8.0,13.5,8.0,16.0,8.0,16.0,8.0,16.0,7,1,0
C8qLAGhE2UP3NgdShFuOPg,Tiger Sugar,Chinatown,4.0,90,3,0.6433,0,0,1,,1,0,0,0,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Desserts, Coffee & Tea, Bubble Tea",Cafes,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,7,1,0
3NsTKp85H2FUjr1SURf0NQ,Greenstreet Coffee Co.,Washington Square West,4.5,190,4,0.7772,1,1,1,0,1,0,0,0,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,1,,1,,,,,Coffee & Tea,Cafes,0.0,0.0,6.0,18.0,6.0,18.0,6.0,18.0,6.0,18.0,7.0,18.0,7.0,18.0,7,1,0
zAHzitys-ncDZi0nVW_qsw,Shan Chuan,East Falls,4.0,143,4,0.6702,1,0,1,0,1,0,0,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,,,,1,,"East Asian, East Asian","Japanese, Chinese",,,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,12.0,22.0,7,1,0
8JcdN89xv4AqAVRSDLLUHw,D'Angelo's Ristorante Italiano,Rittenhouse,3.5,163,4,0.5886,0,1,1,0,1,0,0,0,1,3,1,,1,,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,,1,,,,European,Italian,,"Bars, Dance Clubs",,,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,,,5,1,0
gu7iuTiVwyPAI_S2fwVi9Q,China House,North Central,3.5,41,2,0.5475,1,0,1,0,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,,0,0,0,0,1,0,,,,,,,2,,,,,,East Asian,Chinese,,,11.5,23.5,11.5,23.5,11.5,23.5,11.5,23.5,11.5,24.5,11.5,24.5,12.0,23.0,7,1,1
bdgRENPF17SYmEn2k5VPQA,Linden Italian Market,Torresdale,3.0,21,1,0.5,0,0,,0,0,0,0,0,,1,1,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,European,Italian,Sandwiches,Delis,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,8.5,18.0,9.0,16.0,7,1,0
45ClmqPAagmNvdUojFULZA,sweetgreen,University City,3.5,199,4,0.5935,1,1,1,0,1,0,0,0,1,2,1,0,,1,0,1,1,1,0,0,0,0,0,,0,0,1,1,0,0,1,0,0,0,2,,,,0,"Vegetarian, Vegan",American / Fusion,American (Traditional),"Soup, Salad",Diners,10.5,20.0,10.5,20.0,10.5,20.0,10.5,20.0,10.5,20.0,10.5,20.0,10.5,20.0,7,1,0
uxZENO1iy7tz8MK77L3_GQ,Black & Brew,Passyunk Square,4.0,271,5,0.7004,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,,1,,,,,,"Juice Bars & Smoothies, Bagels, Breakfast & Brunch, Sandwiches, Coffee & Tea",Bakeries,,,,,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,5,1,0
Z69P_L-gUbZpa6SQ57RuGg,Jamaican D's,Logan Square,4.5,60,3,0.6772,0,0,1,0,1,0,0,0,1,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,0,,Latin American / Caribbean,Caribbean,Ethnic Food,"Food Stands, Specialty Food",12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,18.0,,,,,5,0,0
arKiXax3ScSM_z3O-0CIyw,Spasso Italian Grill,Old City,4.0,541,5,0.7225,1,1,1,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,,0,,0,0,1,,1,,0,,1,0,0,2,,0,,1,,"American / Fusion, European","American (Traditional), Italian",Seafood,"Bars, Beer Bar",0.0,0.0,11.5,22.0,11.5,22.0,14.0,21.0,11.5,23.0,15.0,23.0,14.0,21.0,7,1,0
CPdzdO7YuxFSUOWYhqthOA,Dunkin',Roxborough,2.0,17,1,0.4494,1,0,1,0,0,0,1,0,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donuts, Coffee & Tea",,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,7,1,0
1AjSLvf5nZAet1bTqAZCKA,Billy Doc's,Juniata Park,3.5,21,1,0.5298,1,0,1,0,0,0,0,0,1,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,,,,,,,,Breakfast & Brunch,,,,,,,,,,,,,,,,,,
q9Pupuw6Z2b8WaYK-MGt4g,Bluestone Lane,Rittenhouse,4.0,302,5,0.7046,1,1,1,,1,0,0,0,1,2,1,1,,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,0,,,1,Gluten-Free,American / Fusion,Australian,"Coffee & Tea, Breakfast & Brunch",Cafes,7.0,15.5,7.0,15.5,7.0,15.5,7.0,15.5,7.0,15.0,8.0,15.0,8.0,16.0,7,1,0
dopAIKuvrnJhQOX1UhtOfQ,Captain's Choice,Mayfair,4.5,11,1,0.5529,1,,,,,,,,,3,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,Seafood,,,,,,,,,,,,,,,,,,
3wxKriseiH9Isp5xmyBupw,The Black Taxi,Fairmount,4.0,91,3,0.644,1,1,1,0,0,0,0,0,0,2,1,1,1,,0,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,2,,1,,,,"European, American / Fusion","Irish, American (New)",,"Irish Pub, Bars",11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,9.0,26.0,9.0,26.0,7,1,1
WdhlZkEL2iuTbYCk3KzHtw,Domino's Pizza,Rhawnhurst,2.0,17,1,0.4494,1,,1,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,"Pizza, Chicken Wings, Sandwiches",,,,,,,,,,,,,,,,,,
prWF6l3ukkw0zLl3tl-V-g,Pupuseria Sabor Latino II,Juniata Park,5.0,14,1,0.5864,1,1,1,,,,,,,,1,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,"Latin American / Caribbean, Latin American / Caribbean","Latin American, Salvadoran",Live/Raw Food,,9.0,20.0,9.0,20.0,9.0,20.0,9.0,20.0,9.0,21.0,9.0,21.0,9.0,19.0,7,1,0
9ANZAxxwp-UAxqUo3KF9gg,Hiroki,Fishtown - Lower Kensington,4.0,106,4,0.6532,0,,,,1,0,1,0,,4,1,,,0,1,,,1,0,0,0,0,0,0,0,1,0,,,,,1,,,,0,0,,1,,East Asian,Japanese,Sushi Bars,,,,,,,,,,,,,,,,,,
WOOcxuvrZVBIi42xIY1EzA,Mt Airy Breakfast & Lunch,East Mount Airy,4.0,57,3,0.6149,1,0,1,0,1,0,1,0,1,1,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,,1,,American / Fusion,American (Traditional),Breakfast & Brunch,,0.0,0.0,6.0,15.0,6.0,15.0,6.0,15.0,6.0,14.0,6.0,15.0,7.0,15.0,7,1,0
UiEv2cjyNN3igsE5kv0wCA,Gryphon Cafe,Old Kensington,4.0,33,2,0.5825,0,1,1,0,1,0,0,0,1,2,1,1,,1,0,1,1,0,0,,,,,,,,1,1,0,0,0,0,0,0,1,,0,1,0,,,,"Coffee & Tea, Breakfast & Brunch","Cafes, Coffee Roasteries",0.0,0.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,,,6,1,0
ZMejgg0By-DI2wyQWezBbQ,Ramen Bar,University City,3.5,343,5,0.6046,1,1,1,0,1,0,0,0,1,2,1,0,1,0,0,1,1,1,0,,0,0,0,,0,1,1,1,0,0,1,1,0,0,2,,1,1,1,,East Asian,Japanese,"Sushi Bars, Ramen",Bars,16.5,22.0,16.5,22.0,16.5,22.0,16.5,22.0,16.5,22.0,16.5,22.0,16.5,21.0,7,1,0
zql7T79U3psN2Jz8A6XERw,The Halal Guys,University City,3.5,37,2,0.5445,1,1,,0,0,0,0,0,,,1,,,,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,Halal,"Mediterranean / Middle Eastern, Mediterranean / Middle Eastern","Mediterranean, Middle Eastern",,,0.0,0.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,7,1,0
6tcFFccjwE4twLkrkqVLPg,Ooh LaLa Salads,West Poplar,3.0,25,2,0.5,1,1,1,,,,0,0,0,1,1,1,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Salad,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,,,6,1,0
s6It5dhPEdLeiaPSXEw6aw,Piattino Oven Fired Pizza,Airport,3.0,19,1,0.5,,,,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,Food Court,,,,,,,,,,,,,,,,,
Vy9z5-Wf7-A9X9403eUzaQ,June's Restaurant,East Mount Airy,2.5,13,1,0.4797,1,0,1,0,0,0,0,0,,1,1,0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,"Ice Cream & Frozen Yogurt, Breakfast & Brunch, Bagels",,5.5,14.5,5.5,14.5,5.5,14.5,5.5,14.5,5.5,14.5,5.5,14.5,,,6,1,0
coIjWjcye5TWh56KkSwZVg,Fiore's Steaks and Shakes,East Kensington,3.5,61,3,0.5596,1,1,1,0,1,0,0,0,1,1,1,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,American / Fusion,American (New),Juice Bars & Smoothies,"Food Stands, Steakhouses",11.0,23.5,11.0,23.5,11.0,23.5,11.0,23.5,11.0,26.5,11.0,26.5,12.0,22.5,7,1,1
NU6SW870hySW6jwbmE7YuA,Just Salad,University City,3.5,50,3,0.5534,1,1,1,0,1,0,0,0,1,,1,0,,1,0,1,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,1,1,0,Vegetarian,,,"Salad, Wraps",,0.0,0.0,10.5,19.0,10.5,19.0,10.5,19.0,10.5,19.0,,,,,5,0,0
SXkoApPclRGBUzMRg0iIFg,Dragon City Restaurant,Oxford Circle,3.0,23,2,0.5,1,0,1,0,0,0,0,0,1,1,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,0,,,East Asian,Chinese,,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,14.0,22.0,7,1,0
RT2fWhDWXZvfXO9XOrXa6Q,Bob's House of Crabs,Allegheny West,4.0,30,2,0.5773,1,0,1,0,1,0,1,0,0,2,1,1,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Seafood,"Specialty Food, Seafood Markets",16.5,23.0,16.5,23.0,16.5,23.0,16.5,23.0,16.5,23.0,16.5,23.0,16.5,23.0,7,1,0
Gn04KrDDpvk97Z8MdTgqGg,Frutta Bowls,Logan Square,3.5,32,2,0.5404,1,0,1,1,,,,0,1,,1,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,"Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Coffee & Tea","Specialty Food, Health Markets",10.0,19.0,10.0,19.0,10.0,19.0,9.0,15.0,10.0,19.0,10.0,19.0,10.0,19.0,7,1,0
PXWYIvRGnAcxWyPwvXbuDw,MUTA Korean BBQ & Karaoke,Olney,4.5,20,1,0.5862,1,1,1,,,,1,0,1,2,1,1,1,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,,1,1,1,,East Asian,Korean,Barbeque,Karaoke,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,7,1,1
UrWsPqcJFlf5sGVRZzsuYw,Dunkin',Bustleton,1.5,12,1,0.443,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donuts, Coffee & Tea",,4.0,23.0,4.0,23.0,4.0,23.0,4.0,23.0,4.0,23.0,4.0,23.0,4.0,23.0,7,1,0
nIAbuktMEzVjT4P9pG89rQ,Buddakan,Old City,4.0,1561,5,0.7397,1,1,1,0,1,0,0,0,1,3,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,,0,0,1,0,0,3,0,1,1,1,,"American / Fusion, East Asian","Asian Fusion, Chinese",,,17.0,22.0,17.0,22.0,17.0,22.0,17.0,22.0,16.0,21.0,16.0,20.0,16.0,21.0,7,1,0
BWdDR_4lWAE6uloubO0oZw,Ruby Buffet,Riverfront,3.0,209,4,0.5,1,0,1,0,0,0,1,0,1,2,1,0,,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,0,2,,,,,,East Asian,Chinese,Sushi Bars,Buffets,12.0,21.5,12.0,21.5,12.0,21.5,12.0,21.5,12.0,22.5,12.0,22.5,12.0,21.5,7,1,0
2gDkEvBPkl-ATS_eqaMvxQ,La Nonna,Queen Village,4.5,160,4,0.7643,0,0,0,0,1,0,0,0,1,2,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,,European,Italian,"Salad, Comfort Food, Pasta Shops","Bars, Specialty Food",0.0,0.0,17.0,21.5,17.0,21.5,17.0,21.5,17.0,22.5,17.0,22.5,17.0,21.5,7,1,0
m3yoaIO2ulbRs4kUX6GS9w,Haggerty Deli,Manayunk,5.0,19,1,0.6105,,,,0,0,0,0,0,,,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,"Convenience Stores, Delis",,,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,17.0,6,1,0
hgyKTNWEP8eeTdUm61bUrw,Champ’s Diner,North Central,4.0,145,4,0.671,1,0,1,0,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,,0,,,,0,0,1,1,,,1,,1,1,2,0,0,1,0,,"American / Fusion, American / Fusion","American (New), American (Traditional)","Salad, Breakfast & Brunch",Diners,0.0,0.0,,,7.0,14.25,7.0,14.25,7.0,14.25,7.0,14.5,7.0,14.5,6,1,0
mNXfzN6L3GPJdUJXbSsmfw,Pietro's Coal Oven Pizzeria,Society Hill,4.0,216,4,0.6908,1,1,1,0,1,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,,0,,0,0,,1,1,0,0,0,1,0,0,2,,1,,1,,European,Italian,"Salad, Pizza","Cocktail Bars, Bars",,,,,15.0,20.0,15.0,20.0,15.0,20.0,15.0,20.0,15.0,20.0,5,1,0
wjGV_sRxlhLKgvOBA8PhYQ,Malbec Argentine Steakhouse,Society Hill,4.0,193,4,0.6856,1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,1,,0,0,0,0,1,0,0,2,,1,0,1,,Latin American / Caribbean,Argentine,Beer,"Cocktail Bars, Wineries, Food Delivery Services, Bars, Steakhouses, Wine Bars",0.0,0.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,22.0,13.0,22.0,13.0,19.0,7,1,0
pWzrmh1oiU9ngWXGHKnnwQ,Down Home Diner,Center City East,3.0,362,5,0.5,1,1,1,0,1,0,0,0,1,1,1,0,,0,0,1,1,0,,0,0,,0,0,0,0,1,1,0,0,1,0,,1,2,0,,,,,American / Fusion,American (New),Breakfast & Brunch,Diners,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,7,1,0
rgi47E4VY0jdatSo8Oeotg,China Gate,Morrell Park,2.5,20,1,0.4713,1,0,1,0,0,0,0,0,,2,1,,,,0,0,1,1,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,East Asian,Chinese,,,,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.5,22.0,6,1,0
L1xIj8vAvZrZdfEVbH4qTg,Southside Pizzeria,Graduate Hospital,2.0,66,3,0.3759,1,0,1,,,,,,0,2,1,0,,,0,0,1,0,0,0,0,,0,0,0,0,,0,,,,,,,2,,,,,,,,Pizza,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,23.0,7,1,0
qYREpGOZQ_Xio8Vo-a0TmQ,SPIN - Philadelphia,Rittenhouse,4.0,113,4,0.6569,0,,1,,1,,0,0,1,2,,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,,1,1,1,,"American / Fusion, American / Fusion","American (Traditional), American (New)",,"Cocktail Bars, Bars",0.0,0.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,24.0,14.0,24.0,,,6,1,0
bjPUhanWoinHi2kywvVzBA,Mercato BYOB,Washington Square West,4.0,709,5,0.7284,1,1,1,0,1,0,0,0,0,3,1,0,,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,,0,0,1,,"European, Mediterranean / Middle Eastern","Italian, Mediterranean",,,,,16.0,21.0,16.0,21.0,16.0,21.0,16.0,22.0,16.0,22.0,,,5,1,0
S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,Passyunk Square,4.5,290,5,0.8046,1,1,1,0,1,0,0,0,1,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,"Desserts, Gelato, Coffee & Tea","Specialty Food, Chocolatiers & Shops",,,13.0,23.0,13.0,23.0,13.0,23.0,13.0,23.0,12.0,24.0,12.0,22.0,6,1,0
TR7sgyAkhkngk-GLjQuavg,Gamarjoba,Somerton,3.5,14,1,0.5216,1,1,1,0,1,0,1,0,0,,1,1,,0,1,,,0,,0,1,,,,,,1,,,,,,,,,0,,1,1,,"Slavic, Slavic","Georgian, Russian",,,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,7,1,0
wYmOLW9oiuwPbk0H9u5_UA,Gennaro's Pizza,Hawthorne,3.5,67,3,0.5625,1,0,1,,1,0,0,0,1,1,1,1,,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,,,,,,,,Pizza,,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,25.0,11.0,25.0,11.0,23.0,7,1,1
9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,Washington Square West,4.0,634,5,0.7261,1,0,1,,,,,,0,3,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,,1,0,0,2,0,1,1,1,,"American / Fusion, European","American (Traditional), Italian",Seafood,"Wine Bars, Steakhouses, Bars",0.0,0.0,11.5,21.0,11.5,21.0,12.0,20.0,12.0,20.0,16.5,22.0,15.0,21.0,7,1,0
